code,name
300345,华民股份
920553,凯腾精工
688505,复旦张江
300510,金冠股份
603888,新华网
603093,南华期货
002232,启明信息
000728,国元证券
000062,深圳华强
688661,和林微纳
600336,澳柯玛
688355,明志科技
002196,方正电机
002483,润邦股份
300084,海默科技
003021,兆威机电
603396,金辰股份
002690,美亚光电
603721,中广天择
301048,金鹰重工
300232,洲明科技
603188,亚邦股份
002583,海能达
605100,华丰股份
603967,中创物流
603660,苏州科达
002501,*ST利源
600819,耀皮玻璃
300993,玉马科技
605369,拱东医疗
688234,天岳先进
920033,康普化学
688317,之江生物
600491,ST龙元
000563,陕国投Ａ
300851,交大思诺
600641,先导基电
920950,迅安科技
600284,浦东建设
300829,金丹科技
002880,卫光生物
600255,鑫科材料
301376,致欧科技
603095,越剑智能
002416,爱施德
300079,数码视讯
920826,盖世食品
002127,南极电商
603607,京华激光
301508,中机认检
002530,金财互联
000521,长虹美菱
300597,吉大通信
688382,益方生物-U
001216,华瓷股份
688228,开普云
603042,华脉科技
003015,日久光电
000156,华数传媒
603587,地素时尚
600865,百大集团
688425,铁建重工
002577,雷柏科技
300299,富春股份
603206,嘉环科技
920245,威博液压
002061,浙江交科
920007,酉立智能
300109,新开源
000790,华神科技
688717,艾罗能源
688733,壹石通
601136,首创证券
000025,特  力Ａ
600864,哈投股份
300437,清水源
688349,三一重能
003010,若羽臣
301000,肇民科技
300505,川金诺
002476,新叶股份
002178,延华智能
920896,旺成科技
300426,华智数媒
301083,百胜智能
603344,星德胜
001239,永达股份
300722,新余国科
688726,拉普拉斯
300551,古鳌科技
301031,中熔电气
300107,建新股份
301136,招标股份
600778,友好集团
603125,常青科技
603237,五芳斋
603112,华翔股份
300374,中铁装配
301149,隆华新材
600561,江西长运
688232,新点软件
000987,越秀资本
301550,斯菱智驱
300411,金盾股份
301043,绿岛风
600006,东风股份
600303,曙光股份
002790,瑞尔特
300153,科泰电源
300653,正海生物
002144,宏达高科
600753,ST海钦
603129,春风动力
603239,浙江仙通
002593,日上集团
001382,新亚电缆
301362,民爆光电
301390,经纬股份
301068,大地海洋
002168,ST惠程
001323,慕思股份
300180,华峰超纤
688283,坤恒顺维
300314,戴维医疗
600469,风神股份
002753,永东股份
600167,联美控股
920075,柏星龙
301201,诚达药业
600151,航天机电
300950,德固特
920076,国亮新材
688548,广钢气体
603909,建发合诚
300228,富瑞特装
002572,索菲亚
603626,科森科技
601689,拓普集团
300588,熙菱信息
600078,澄星股份
600109,XD国金证
688590,新致软件
000962,东方钽业
300429,强力新材
002401,中远海科
300416,苏试试验
002173,创新医疗
001268,联合精密
688290,景业智能
002855,捷荣技术
601108,财通证券
000546,金圆股份
002366,融发核电
300017,网宿科技
600843,上工申贝
000856,冀东装备
603280,南方路机
603616,韩建河山
600356,恒丰纸业
301057,汇隆新材
920108,宏海科技
000020,深华发Ａ
600155,华创云信
000685,中山公用
603602,纵横通信
920207,众诚科技
000504,南华生物
002387,维信诺
688581,安杰思
003012,东鹏控股
000061,农 产 品
001226,拓山重工
000550,江铃汽车
300294,博雅生物
002691,*ST冀凯
300970,华绿生物
002287,奇正藏药
301269,华大九天
002298,中电鑫龙
603978,深圳新星
920284,灵鸽科技
002796,世嘉科技
300590,移为通信
300447,全信股份
300915,海融科技
000620,盈新发展
300347,泰格医药
603107,上海汽配
603160,汇顶科技
002254,泰和新材
002358,森源电气
000953,中哲精化
603100,川仪股份
603568,伟明环保
002600,领益智造
688335,复洁科技
920195,三祥科技
301248,杰创智能
000559,万向钱潮
920230,欧康医药
301696,三瑞智能
002852,道道全
603284,林平发展
002021,中捷资源
300119,瑞普生物
601858,中国科传
301237,和顺科技
688712,北芯生命
002743,富煌钢构
603825,ST华扬
601065,江盐集团
300798,锦鸡股份
605303,园林股份
001296,长江材料
603321,梅轮电梯
001231,农心科技
002430,杭氧股份
603506,南都物业
300634,彩讯股份
301133,金钟股份
003039,顺控发展
603948,建业股份
688273,麦澜德
920719,宁新新材
920792,东和新材
603418,友升股份
300448,浩云科技
688077,大地熊
300986,志特新材
000045,深纺织Ａ
600201,生物股份
000917,电广传媒
600259,中稀有色
600218,全柴动力
002973,侨银股份
002869,金溢科技
301255,通力科技
301009,可靠股份
002990,盛视科技
688708,佳驰科技
300185,通裕重工
002062,宏润建设
002420,毅昌科技
002395,双象股份
000014,沙河股份
300135,宝利国际
688022,ST瀚川
688282,理工导航
603380,易德龙
300036,超图软件
603507,振江股份
301193,家联科技
601698,中国卫通
301027,华蓝集团
600590,泰豪科技
002963,豪尔赛
688692,达梦数据
600370,*ST三房
300887,谱尼测试
301662,宏工科技
300698,万马科技
603014,威高血净
300513,恒实科技
603169,兰石重装
300250,初灵信息
002658,雪迪龙
301261,恒工精密
600061,国投资本
001270,铖昌科技
300996,普联软件
002455,百川股份
300051,琏升科技
300048,合康新能
300074,华平股份
920009,丹娜生物
000686,东北证券
600526,菲达环保
603121,华培动力
002732,燕塘乳业
002383,合众思壮
603366,日出东方
920504,博迅生物
603257,中国瑞林
920062,科润智控
301458,钧崴电子
301266,宇邦新材
600775,南京熊猫
603801,志邦家居
688305,科德数控
003029,吉大正元
300656,民德电子
600860,京城股份
300682,朗新科技
603739,蔚蓝生物
300134,大富科技
603728,鸣志电器
300625,三雄极光
002878,元隆雅图
300375,鹏翎股份
600237,铜峰电子
603868,飞科电器
300925,法本信息
300964,本川智能
688701,卓锦股份
300231,银信科技
603969,银龙股份
600352,浙江龙盛
300956,英力股份
603579,荣泰健康
600513,联环药业
600738,丽尚国潮
300004,南风股份
600458,XD时代新
920735,德源药业
301337,亚华电子
300618,寒锐钴业
920183,海菲曼
920819,颖泰生物
603390,通达电气
000619,海螺新材
603173,福斯达
600229,城市传媒
002778,中晟高科
920188,悦龙科技
603409,汇通控股
688100,威胜信息
601137,博威合金
301370,国科恒泰
603017,中衡设计
301559,中集环科
002715,登云股份
600392,盛和资源
301558,三态股份
301116,益客食品
002472,双环传动
688009,中国通号
300293,蓝英装备
600478,科力远
002026,山东威达
300525,博思软件
002800,天顺股份
688310,迈得医疗
002830,名雕股份
600463,空港股份
002245,蔚蓝锂芯
920061,西磁科技
300599,雄塑科技
600571,信雅达
601375,中原证券
920263,中航泰达
601226,华电科工
603999,读者传媒
605068,明新旭腾
002540,亚太科技
300171,东富龙
920541,铁大科技
003022,联泓新科
301372,科净源
300517,海波重科
002797,第一创业
300160,秀强股份
688347,华虹宏力
300755,华致酒行
920011,晨光电机
600707,彩虹股份
603096,新经典
600280,中央商场
002769,普路通
920370,新安洁
605007,五洲特纸
002626,金达威
603320,迪贝电气
600470,六国化工
001366,播恩集团
300787,海能实业
300213,佳讯飞鸿
301363,美好医疗
920526,凯华材料
603212,赛伍技术
688776,国光电气
301598,博科测试
920106,林泰新材
300207,欣旺达
001237,惠康科技
002846,英联股份
603330,天洋新材
688680,海优新材
600171,上海贝岭
688337,普源精电
301232,飞沃科技
603611,诺力股份
301137,哈焊华通
002103,广博股份
603269,海鸥股份
000782,恒申新材
605376,博迁新材
000752,*ST西发
688075,安旭生物
688063,派能科技
688568,中科星图
002917,金奥博
600067,冠城新材
300564,筑博设计
000536,华映科技
603439,三力制药
002968,新大正
002622,皓宸医疗
001285,瑞立科密
688459,哈铁科技
920885,星辰科技
300965,恒宇信通
001324,长青科技
300892,品渥食品
300837,浙矿股份
002381,双箭股份
300324,旋极信息
300001,特锐德
920806,云星宇
002044,美年健康
688779,五矿新能
300376,易事特
300337,银邦股份
300703,创源股份
300706,阿石创
000712,锦龙股份
000921,海信家电
603171,税友股份
600592,龙溪股份
002247,聚力文化
688229,博睿数据
301278,快可电子
300732,设研院
603518,锦泓集团
300061,旗天科技
300919,中伟新材
002468,申通快递
603116,红蜻蜓
301246,宏源药业
603709,中源家居
300327,中颖电子
300319,麦捷科技
300788,中信出版
002569,*ST步森
002868,绿康生化
603260,合盛硅业
688173,希荻微
688691,灿芯股份
301173,毓恬冠佳
300978,东箭科技
603103,横店影视
002692,远程股份
002683,广东宏大
920056,能之光
301262,海看股份
001279,强邦新材
605123,派克新材
601099,太平洋
300629,新劲刚
603536,惠发食品
301479,弘景光电
920223,荣亿精密
603926,铁流股份
000049,德赛电池
001277,速达股份
002315,焦点科技
301153,中科江南
301622,英思特
688676,金盘科技
300830,金现代
601777,千里科技
300727,润禾材料
920005,鼎佳精密
000823,超声电子
600133,XD东湖高
603055,台华新材
300141,和顺电气
301305,朗坤科技
002609,捷顺科技
300582,英飞特
300492,华图山鼎
002037,保利联合
301383,天键股份
301330,熵基科技
300749,顶固集创
301105,鸿铭股份
300145,南方泵业
688617,惠泰医疗
301233,盛帮股份
300326,ST凯利
600444,国机通用
301071,力量钻石
002201,九鼎新材
600538,国发股份
688269,凯立新材
002722,物产金轮
603880,南卫股份
301302,华如科技
688351,微电生理
002189,中光学
301070,开勒股份
300730,科创信息
600099,林海股份
000936,华西股份
300169,天晟新材
688059,华锐精密
001223,欧克科技
603918,金桥信息
688161,威高骨科
002641,公元股份
600187,*ST国中
600448,华纺股份
002969,嘉美包装
920168,通宝光电
920779,武汉蓝电
002933,新兴装备
002112,三变科技
688538,和辉光电-U
002533,金杯电工
001379,腾达科技
603998,方盛制药
000922,佳电股份
300822,贝仕达克
688785,恒运昌
002475,立讯精密
002705,新宝股份
002696,百洋股份
600455,博通股份
603766,隆鑫通用
300270,中威电子
300177,中海达
603982,泉峰汽车
002230,科大讯飞
688426,康为世纪
300992,泰福泵业
300926,博俊科技
000659,珠海中富
300091,*ST金灵
301551,无线传媒
688428,诺诚健华
300176,鸿特科技
300451,创业慧康
002334,英威腾
601566,九牧王
688057,金达莱
301590,优优绿能
300876,蒙泰高新
002725,跃岭股份
300899,上海凯鑫
002945,华林证券
001322,箭牌家居
688772,珠海冠宇
300801,泰和科技
300904,威力传动
002877,智能自控
603108,润达医疗
603360,百傲化学
600268,国电南自
301166,优宁维
300594,ST朗进
300193,佳士科技
300868,杰美特
301091,深城交
603018,华设集团
002484,江海股份
603060,国检集团
301128,强瑞技术
301221,光庭信息
688552,航天南湖
002290,禾盛新材
300066,三川智慧
300032,金龙机电
300861,美畅股份
603897,长城科技
600621,华鑫股份
688065,凯赛生物
002637,赞宇科技
603955,大千生态
600288,大恒科技
920427,华维设计
688521,芯原股份
300854,中兰环保
600640,国脉文化
000026,飞亚达
603797,联泰环保
300828,锐新科技
000795,英洛华
301065,本立科技
603917,合力科技
920191,瑞尔竞达
603025,大豪科技
002703,浙江世宝
603082,北自科技
605089,味知香
603617,君禾股份
002233,塔牌集团
920177,恒道科技
603960,克来机电
603385,惠达卫浴
002398,垒知集团
603727,博迈科
301399,英特科技
688081,兴图新科
301209,联合化学
603127,昭衍新药
301585,蓝宇股份
920682,球冠电缆
300386,飞天诚信
603598,引力传媒
002076,星光股份
002802,洪汇新材
002961,瑞达期货
601608,中信重工
920837,华原股份
003005,竞业达
603182,嘉华股份
605259,绿田机械
605567,春雪食品
300434,金石亚药
000848,承德露露
300877,金春股份
000733,振华科技
688206,概伦电子
603386,骏亚科技
002200,交投生态
002296,辉煌科技
600877,电科芯片
603520,司太立
301339,通行宝
603908,牧高笛
002205,国统股份
603759,海天股份
002767,先锋电子
002042,华孚时尚
300334,津膜科技
000829,天音控股
002117,东港股份
300466,赛摩智能
300994,久祺股份
301195,北路智控
688326,经纬恒润-W
301333,诺思格
300782,卓胜微
600416,湘电股份
688105,诺唯赞
300675,建科院
301429,森泰股份
002273,水晶光电
688295,中复神鹰
688360,德马科技
000863,三湘印象
301216,万凯新材
600699,均胜电子
002406,远东传动
600165,ST宁科
300022,吉峰科技
301318,维海德
301386,未来电器
002115,三维通信
688370,丛麟科技
920402,硅烷科技
301123,奕东电子
301082,久盛电气
002985,北摩高科
688778,厦钨新能
688212,澳华内镜
601595,上海电影
300365,恒华科技
002634,*ST棒杰
300014,亿纬锂能
300373,扬杰科技
603876,鼎胜新材
300898,熊猫乳品
603232,格尔软件
300120,经纬辉开
300644,南京聚隆
601882,海天精工
002763,汇洁股份
603289,泰瑞机器
603290,斯达半导
601519,大智慧
600730,*ST高科
300762,上海瀚讯
300678,中科信息
600568,ST中珠
300387,富邦科技
603089,正裕工业
603070,万控智造
600845,宝信软件
600210,XD紫江企
688211,中科微至
301601,惠通科技
600520,三佳科技
300579,数字认证
600318,新力金融
002492,恒基达鑫
301062,上海艾录
301178,天亿马
605178,时空科技
300905,宝丽迪
920222,益坤电气
600892,大晟文化
002662,峰璟股份
688466,金科环境
002188,中天服务
002248,华东数控
603256,宏和科技
300879,大叶股份
603332,苏州龙杰
301160,翔楼新材
002527,新时达
300930,屹通新材
300817,双飞集团
920509,同惠电子
002686,亿利达
300054,鼎龙股份
605333,沪光股份
002489,浙江永强
301101,明月镜片
600830,香溢融通
920146,华阳变速
688015,交控科技
688722,同益中
301126,达嘉维康
603022,新通联
603527,众源新材
002709,天赐材料
688391,钜泉科技
002194,武汉凡谷
605166,聚合顺
600162,香江控股
688369,致远互联
603119,浙江荣泰
002896,中大力德
002392,北京利尔
002101,广东鸿图
301066,万事利
002630,*ST华西
301366,一博科技
002268,电科网安
688208,道通科技
002282,博深股份
688178,万德斯
300238,冠昊生物
002518,科士达
301296,新巨丰
002249,大洋电机
002195,岩山科技
603980,吉华集团
301069,凯盛新材
301180,万祥科技
002586,ST围海
603170,宝立食品
301230,泓博医药
603515,欧普照明
002119,康强电子
301011,华立科技
603029,天鹅股份
920978,开特股份
601100,恒立液压
600889,*ST京化
688648,中邮科技
600081,东风科技
603083,剑桥科技
300423,昇辉科技
002555,三七互娱
603215,比依股份
600468,百利电气
920957,汉维科技
301329,信音电子
300556,丝路视觉
001358,兴欣新材
000519,中兵红箭
002331,皖通科技
301170,锡南科技
603106,恒银科技
688819,天能股份
920002,万达轴承
003026,中晶科技
001306,夏厦精密
000967,盈峰环境
688377,迪威尔
688289,圣湘生物
002361,神剑股份
603936,博敏电子
688031,星环科技-U
301152,天力锂能
603958,哈森股份
688410,山外山
002351,漫步者
688709,成都华微
002599,盛通股份
688631,莱斯信息
001335,信凯科技
000925,众合科技
002295,精艺股份
301656,联合动力
600152,维科技术
603201,常润股份
002451,摩恩电气
002666,德联集团
300264,佳创视讯
002760,凤形股份
600106,重庆路桥
600126,杭钢股份
920346,威贸电子
002363,隆基机械
001400,江顺科技
301079,邵阳液压
300650,太龙股份
300565,科信技术
688529,豪森智能
300731,科创新源
300753,爱朋医疗
603238,诺邦股份
301159,三维天地
301312,智立方
300543,朗科智能
002108,沧州明珠
301608,博实结
688685,迈信林
920152,昆工科技
000042,中洲控股
300366,ST创意
300053,航宇微
003016,欣贺股份
688698,伟创电气
300893,松原安全
603806,福斯特
300424,航新科技
300357,我武生物
301345,涛涛车业
688626,翔宇医疗
002748,世龙实业
002591,恒大高新
300057,万顺新材
300777,中简科技
300346,南大光电
002772,众兴菌业
688560,明冠新材
002270,华明装备
300797,钢研纳克
002975,博杰股份
300462,ST华铭
002355,兴民智通
300348,长亮科技
002426,胜利精密
300752,隆利科技
002054,德美化工
920128,胜业电气
300897,山科智能
603079,圣达生物
600343,航天动力
601599,浙文影业
002077,大港股份
603266,天龙股份
300515,三德科技
301110,青木科技
688456,有研粉材
301131,聚赛龙
301298,东利机械
688169,XD石头科
002255,海陆重工
601162,天风证券
688312,燕麦科技
300279,和晶科技
600880,博瑞传播
601339,百隆东方
301118,恒光股份
300605,恒锋信息
603303,得邦照明
603073,彩蝶实业
603110,东方材料
301510,固高科技
002177,御银股份
301556,托普云农
300272,开能健康
603310,巍华新材
000541,佛山照明
002090,金智科技
002859,洁美科技
300155,安居宝
301260,格力博
603789,ST星农
000532,华金资本
600774,汉商集团
600965,*ST福成
002949,华阳国际
600629,华建集团
688119,中钢洛耐
603877,太平鸟
002009,天奇股份
002343,慈文传媒
301328,维峰电子
002397,梦洁股份
600358,国旅联合
601177,杭齿前进
688246,嘉和美康
002386,天原股份
002537,海联金汇
688203,海正生材
688251,井松智能
002294,信立泰
301189,奥尼电子
300179,四方达
300322,硕贝德
002414,高德红外
300384,三联虹普
920454,同心传动
688755,汉邦科技
301130,西点药业
301580,爱迪特
600456,宝钛股份
920145,恒合股份
300092,科新机电
688357,建龙微纳
300068,ST南都
002523,天桥起重
603878,武进不锈
600560,金自天正
603681,永冠新材
002825,纳尔股份
001301,尚太科技
002105,信隆健康
603230,内蒙新华
920802,保丽洁
603810,丰山集团
688222,成都先导
603041,美思德
300619,金银河
688079,美迪凯
688399,硕世生物
603126,中材节能
300224,正海磁材
603150,万朗磁塑
688392,骄成超声
688307,中润光学
301088,戎美股份
688292,浩瀚深度
300713,英可瑞
301502,华阳智能
300935,盈建科
301515,港通医疗
000599,青岛双星
300148,天舟文化
300614,百川畅银
688186,广大特材
300159,新研股份
603090,宏盛股份
300692,中赋科技
002560,通达股份
603839,安正时尚
688567,孚能科技
301050,雷电微力
002310,东方新能
002353,杰瑞股份
300030,阳普医疗
002347,泰尔股份
000534,万泽股份
301102,兆讯传媒
301119,正强股份
688616,西力科技
001255,博菲电气
603577,汇金通
920579,机科股份
600363,联创光电
300900,广联航空
603937,丽岛新材
000920,沃顿科技
301272,英华特
301456,盘古智能
603166,福达股份
002920,德赛西威
603011,合锻智能
603895,天永智能
300739,明阳电路
003041,真爱美家
300044,*ST赛为
600191,华资实业
300195,长荣股份
300881,盛德鑫泰
002650,ST加加
603596,伯特利
300961,深水海纳
300701,森霸传感
002777,久远银海
300615,欣天科技
688393,安必平
300684,中石科技
300691,联合光电
600960,渤海汽车
920725,惠丰钻石
300046,台基股份
920701,豪声电子
300963,中洲特材
002873,新天药业
605555,德昌股份
301355,南王科技
603051,鹿山新材
300920,润阳科技
301512,智信精密
600128,苏豪弘业
603717,天域生物
920809,安达科技
300583,赛托生物
002611,东方精工
920942,恒立钻具
688122,XD西部超
001319,铭科精技
603037,凯众股份
002851,麦格米特
300240,飞力达
301290,东星医疗
002364,中恒电气
300130,新国都
688361,中科飞测
600386,北巴传媒
300536,农尚环境
688035,德邦科技
300035,中科电气
688131,皓元医药
920357,雅葆轩
002882,金龙羽
000811,冰轮环境
001308,康冠科技
603067,振华股份
600826,兰生股份
300291,百纳千成
688010,福光股份
300812,易天股份
000404,长虹华意
002434,万里扬
603848,好太太
300750,宁德时代
301587,中瑞股份
301525,儒竞科技
688205,德科立
920186,中科仪
300082,奥克股份
003025,思进智能
003030,祖名股份
688249,晶合集成
002613,北玻股份
920992,中科美菱
000029,深深房Ａ
000682,东方电子
600137,浪莎股份
688314,康拓医疗
300640,德艺文创
603378,*ST亚士
003028,振邦智能
603356,华菱精工
603600,永艺股份
301518,长华化学
300284,苏交科
688376,美埃科技
688117,圣诺生物
002338,奥普光电
301196,唯科科技
605118,力鼎光电
603655,朗博科技
605258,协和电子
001234,泰慕士
001336,楚环科技
002863,今飞凯达
300509,新美星
301616,浙江华业
300699,光威复材
300952,恒辉安防
688793,倍轻松
300100,双林股份
002291,遥望科技
603200,上海洗霸
300825,阿尔特
301469,恒达新材
603203,快克智能
603716,塞力医疗
300450,先导智能
000935,四川双马
300310,宜通世纪
300331,苏大维格
300428,立中集团
300933,中辰股份
300890,翔丰华
301491,汉桑科技
600651,飞乐音响
688280,精进电动-W
301037,保立佳
300670,大烨智能
603569,长久物流
688489,三未信安
300302,同有科技
002992,宝明科技
300267,尔康制药
301555,惠柏新材
688262,国芯科技
002566,益盛药业
300077,国民技术
002448,中原内配
688727,恒坤新材
300358,楚天科技
300767,震安科技
603685,晨丰科技
300268,佳沃食品
002576,通达动力
603856,东宏股份
603275,众辰科技
300784,利安科技
688297,中无人机
920455,汇隆活塞
002823,凯中精密
002145,钛能化学
002962,五方光电
301256,华融化学
002326,永太科技
301666,大普微-UW
300102,乾照光电
301358,湖南裕能
605319,无锡振华
000681,视觉中国
301210,金杨精密
600293,三峡新材
300187,永清环保
300793,佳禾智能
000887,中鼎股份
300867,圣元环保
300884,狄耐克
300263,隆华科技
300885,海昌新材
301629,矽电股份
002174,游族网络
300778,新城市
603530,神马电力
688523,航天环宇
301156,美农生物
603191,望变电气
301307,美利信
300508,维宏股份
301300,远翔新材
300409,道氏技术
301063,海锅股份
002425,凯撒文化
300214,日科化学
603190,亚通精工
001209,洪兴股份
600118,中国卫星
688653,康希通信
300457,赢合科技
301348,蓝箭电子
002357,富临运业
002441,众业达
300045,华力创通
300360,炬华科技
300627,华测导航
301016,雷尔伟
301313,凡拓数创
000422,湖北宜化
300940,南极光
300806,斯迪克
600563,法拉电子
001282,三联锻造
603648,畅联股份
300098,高新兴
688219,会通股份
688433,华曙高科
300206,理邦仪器
688401,路维光电
000969,安泰科技
603258,电魂网络
301618,长联科技
003017,大洋生物
603915,国茂股份
688981,中芯国际
300941,创识科技
300949,奥雅股份
301421,波长光电
002394,联发股份
000070,特发信息
600630,龙头股份
300883,龙利得
001332,锡装股份
605069,正和生态
300069,金利华电
300033,同花顺
600545,卓郎智能
600883,博闻科技
300395,菲利华
603066,音飞储存
300520,科大国创
301519,舜禹股份
002766,索菱股份
300320,海达股份
601001,XD晋控煤
600615,鑫源智造
301213,观想科技
300281,金明精机
603311,金海高科
601999,出版传媒
300844,山水比德
002689,ST远智
000593,德龙汇能
000639,ST西王
301029,怡合达
688501,青达环保
002677,浙江美大
300540,蜀道装备
000518,四环生物
002833,弘亚数控
300711,广哈通信
002676,顺威股份
002660,茂硕电源
688781,视涯科技-UW
603316,诚邦股份
600446,金证股份
003037,三和管桩
688272,富吉瑞
603111,康尼机电
603158,腾龙股份
000731,四川美丰
002655,共达电声
688539,高华科技
300521,爱司凯
300604,长川科技
300573,兴齐眼药
301522,上大股份
002685,华东重机
920491,奥迪威
603219,富佳股份
603026,石大胜华
300740,水羊股份
300253,卫宁健康
002942,新农股份
688533,上声电子
002088,鲁阳节能
301309,万得凯
688296,和达科技
603688,石英股份
300113,顺网科技
301299,卓创资讯
002831,裕同科技
688790,昂瑞微-UW
002983,芯瑞达
002887,绿茵生态
002888,惠威科技
603305,旭升集团
301169,零点有数
603085,天成自控
002860,星帅尔
920368,连城数控
605336,*ST帅电
300500,启迪设计
300552,万集科技
688027,国盾量子
301212,联盛化学
605001,威奥股份
301575,艾芬达
002337,赛象科技
920496,许昌智能
603813,原尚股份
920425,乐创技术
000668,荣丰控股
603680,今创集团
000032,深桑达Ａ
603194,中力股份
688695,中创股份
002546,新联电子
920663,明阳科技
002951,金时科技
603004,鼎龙科技
688039,当虹科技
300115,长盈精密
301320,豪江智能
688597,煜邦电力
603755,日辰股份
002811,郑中设计
002151,北斗星通
688449,联芸科技
300690,双一科技
300695,兆丰股份
001218,丽臣实业
300412,迦南科技
920262,太湖雪
920418,苏轴股份
603949,雪龙集团
300942,易瑞生物
603273,天元智能
301602,超研股份
600769,祥龙电业
300043,星辉娱乐
301487,盟固利
603312,西典新能
002129,TCL中环
688021,奥福科技
301010,晶雪节能
300660,江苏雷利
300315,掌趣科技
002594,比亚迪
603583,捷昌驱动
605060,联德股份
001373,翔腾新材
688786,悦安新材
603059,倍加洁
002211,ST宏达
300019,硅宝科技
003008,开普检测
688667,菱电电控
603370,华新精科
300467,迅游科技
688576,西山科技
300723,一品红
603836,海程邦达
002717,*ST岭南
002638,勤上股份
002182,宝武镁业
300075,数字政通
600184,光电股份
300969,恒帅股份
002171,楚江新材
002243,力合科创
600076,康欣新材
300514,友讯达
002346,柘中股份
603063,禾望电气
002057,中钢天源
300886,华业香料
300593,新雷能
301006,迈拓股份
300667,必创科技
688037,芯源微
300430,*ST益通
920136,永励精密
688047,龙芯中科
301192,泰祥股份
601156,东航物流
688562,航天软件
688132,邦彦技术
600850,电科数字
002045,国光电器
002886,沃特股份
920119,美德乐
002389,航天彩虹
920720,吉冈精密
603015,弘讯科技
688239,航宇科技
600071,凤凰光学
688184,ST帕瓦
002910,庄园牧场
002935,天奥电子
605090,九丰能源
688516,奥特维
600841,动力新科
688612,威迈斯
001368,通达创智
301182,凯旺科技
300781,因赛集团
605058,澳弘电子
002590,万安科技
920178,锐翔智能
688256,寒武纪
300248,新开普
301187,欧圣电气
000757,浩物股份
002017,东信和平
301613,新铝时代
300052,中青宝
300743,天地数码
688737,中自科技
003003,天元股份
688611,杭州柯林
300512,中亚股份
920185,贝特瑞
688148,芳源股份
300960,通业科技
600895,张江高科
920570,坤博精工
300407,凯发电气
002079,苏州固锝
301353,普莱得
300645,正元智慧
600198,大唐电信
688182,灿勤科技
301022,海泰科
301167,建研设计
300612,宣亚国际
688419,耐科装备
300239,东宝生物
605056,咸亨国际
301325,曼恩斯特
600673,东阳光
603109,神驰机电
301418,协昌科技
688665,四方光电
603489,八方股份
301327,华宝新能
688020,方邦股份
603358,华达科技
000530,冰山冷热
301129,瑞纳智能
001333,光华股份
600851,海欣股份
300126,锐奇股份
300292,吴通控股
605378,野马电池
002235,安妮股份
603586,金麒麟
688288,鸿泉技术
688070,纵横股份
300468,四方精创
301163,宏德股份
300226,上海钢联
605289,罗曼股份
300681,英搏尔
001298,好上好
300405,科隆股份
600862,中航高科
301683,慧谷新材
920533,骏创科技
603028,赛福天
002104,恒宝股份
300490,华自科技
301459,丰茂股份
001339,智微智能
688420,美腾科技
300410,正业科技
301113,雅艺科技
300341,麦克奥迪
688017,绿的谐波
002806,华锋股份
002520,日发精机
300800,力合科技
300042,朗科科技
002906,华阳集团
600643,爱建集团
300190,维尔利
300350,华鹏飞
301361,众智科技
300819,聚杰微纤
600114,东睦股份
301552,科力装备
603808,歌力思
300170,汉得信息
000793,*ST华闻
603922,ST金鸿顺
603636,南威软件
688580,伟思医疗
603500,祥和实业
600319,亚星化学
300421,力星股份
603235,天新药业
603267,鸿远电子
688111,金山办公
002821,凯莱英
688697,纽威数控
300494,盛天网络
002713,东易日盛
603376,大明电子
300918,南山智尚
603072,天和磁材
603633,徕木股份
300864,南大环境
300792,壹网壹创
920139,华岭股份
002671,龙泉股份
300906,日月明
300809,华辰装备
603886,元祖股份
300726,宏达电子
603335,迪生力
603135,中重科技
002063,远光软件
301505,苏州规划
688468,科美诊断
002712,思美传媒
301584,建发致新
603379,三美股份
002758,浙农股份
688570,天玛智控
002183,怡 亚 通
300535,达威股份
300129,泰胜风能
603286,日盈电子
301279,金道科技
300953,震裕科技
002836,新宏泽
300938,信测标准
301036,双乐股份
603869,ST智知
688506,百利天恒
688358,祥生医疗
002283,天润工业
300655,晶瑞电材
920026,卓兆点胶
300217,东方电热
688217,睿昂基因
002657,中科金财
603667,五洲新春
000801,四川九洲
002161,远 望 谷
603901,永创智能
603906,龙蟠科技
688112,鼎阳科技
688387,信科移动-U
301052,果麦文化
301056,森赫股份
920768,拾比佰
688795,摩尔线程-U
300234,开尔新材
300789,唐源电气
603662,柯力传感
002931,锋龙股份
301059,金三江
300621,维业股份
000727,冠捷科技
300229,拓尔思
301135,瑞德智能
688638,誉辰智能
603938,三孚股份
603283,赛腾股份
603012,创力集团
688218,江苏北人
301049,超越科技
002890,弘宇股份
300265,通光线缆
002903,宇环数控
603197,保隆科技
688588,凌志软件
600577,精达股份
002952,亚世光电
001207,联科科技
605389,长龄液压
000691,亚太实业
301099,雅创电子
300441,鲍斯股份
600579,中化装备
301077,星华新材
688320,禾川科技
301349,信德新材
603666,亿嘉和
002927,泰永长征
300679,电连技术
301081,严牌股份
000929,兰州黄河
600770,综艺股份
002487,大金重工
301051,信濠光电
002875,安奈儿
603682,锦和商管
300532,今天国际
605399,晨光新材
605128,上海沿浦
301321,翰博高新
688707,振华新材
601199,江南水务
300220,金运激光
301448,开创电气
300269,联建光电
600063,皖维高新
300680,隆盛科技
688789,宏华数科
301157,华塑科技
301591,肯特股份
688155,先惠技术
603033,三维股份
688058,宝兰德
605003,众望布艺
603966,法兰泰克
000955,欣龙控股
002449,国星光电
000766,通化金马
300620,光库科技
